naca,re,aoa,cl,cd,cm
4320,2000000.0,0.5,0.481968343257904,0.0082760732620954,-0.0787014216184616
4320,2000000.0,1.0,0.5334622859954834,0.0079769399017095,-0.0779960677027702
4320,2000000.0,1.5,0.5881741046905518,0.0078873820602893,-0.0777650699019432
4320,2000000.0,2.0,0.6420469284057617,0.0079074278473854,-0.0773725658655166
4320,2000000.0,2.5,0.6958672404289246,0.0079438658431172,-0.0769691690802574
4320,2000000.0,3.0,0.7505650520324707,0.0079211592674255,-0.0767165124416351
4320,2000000.0,3.5,0.8039064407348633,0.0079576158896088,-0.0762016847729682
4320,2000000.0,4.0,0.8553701639175415,0.0080612618476152,-0.0753074064850807
4320,2000000.0,4.5,0.9050182104110718,0.0082051614299416,-0.0739954710006713
4320,2000000.0,5.0,0.9537835717201232,0.008302922360599,-0.0723555609583854
4320,2000000.0,5.5,1.0031499862670898,0.0085057951509952,-0.0709237307310104
4320,2000000.0,6.5,1.1314502954483032,0.0092609692364931,-0.0752811506390571
4320,2000000.0,7.0,1.2000705003738403,0.0094972401857376,-0.0783734992146492
4320,2000000.0,7.5,1.2327367067337036,0.0096550798043608,-0.0739397853612899
4320,2000000.0,8.0,1.272303819656372,0.0099667180329561,-0.0710969790816307
4320,2000000.0,8.5,1.3154067993164062,0.010373500175774,-0.0691355019807815
4320,2000000.0,9.0,1.3633357286453247,0.0106751462444663,-0.068128228187561
4320,2000000.0,9.5,1.408082127571106,0.0111375600099563,-0.0666990652680397
4320,2000000.0,10.0,1.4524013996124268,0.0116430455818772,-0.0652989000082016
4320,2000000.0,10.5,1.4961156845092771,0.0121868317946791,-0.0639042183756828
4320,2000000.0,11.0,1.5375932455062866,0.0128622446209192,-0.0622812770307064
4320,2000000.0,11.5,1.577422022819519,0.0136204166337847,-0.0605348907411098
4320,2000000.0,12.0,1.6162195205688477,0.0144562181085348,-0.0587686114013195
4320,2000000.0,12.5,1.6504968404769895,0.0155517235398292,-0.0565433911979198
4320,2000000.0,13.0,1.6850721836090088,0.0166578292846679,-0.0545284375548362
4320,2000000.0,13.5,1.716485857963562,0.0179837364703416,-0.0523101426661014
4320,2000000.0,14.0,1.74359393119812,0.0196066629141569,-0.0498104989528656
4320,2000000.0,14.5,1.766707181930542,0.021538833156228,-0.0471433587372303
4406,2000000.0,-10.0,-0.331566721200943,0.1117727681994438,-0.0232294686138629
4406,2000000.0,-9.5,-0.322743147611618,0.1047149151563644,-0.025239985436201
4406,2000000.0,-9.0,-0.314516931772232,0.0976373553276062,-0.0271297730505466
4406,2000000.0,-8.5,-0.307969719171524,0.0906674489378929,-0.0286805499345064
4406,2000000.0,-8.0,-0.3027530610561371,0.0837556421756744,-0.0301256235688924
4406,2000000.0,-7.5,-0.2828821241855621,0.0748180672526359,-0.0367110520601272
4406,2000000.0,-7.0,-0.260157436132431,0.0653782114386558,-0.045216679573059
4406,2000000.0,-6.5,-0.233768954873085,0.0550558269023895,-0.0557972639799118
4406,2000000.0,-4.5,-0.0313260853290557,0.0033432443160563,-0.1034924685955047
4406,2000000.0,-4.0,0.0231043994426727,0.0028874948620796,-0.1034289747476577
4406,2000000.0,-3.5,0.0779299587011337,0.0027577830478549,-0.1033342778682708
4406,2000000.0,-2.5,0.1878629624843597,0.0023457284551113,-0.1031878888607025
4406,2000000.0,-2.0,0.2430280297994613,0.0022162853274494,-0.1031022667884826
4406,2000000.0,-1.5,0.2979858517646789,0.0021442144643515,-0.1030302569270134
4406,2000000.0,-1.0,0.3527638614177704,0.0020949949976056,-0.1029799729585647
4406,2000000.0,-0.5,0.4075752198696136,0.0020464661065489,-0.1029900908470153
4406,2000000.0,0.0,0.4622099697589874,0.0020055153872817,-0.103015124797821
4406,2000000.0,0.5,0.5168671607971191,0.001913585467264,-0.1031900346279144
4406,2000000.0,4.0,0.8751986026763916,0.0029296542052179,-0.099189855158329
4406,2000000.0,4.5,0.9213888049125672,0.003522383281961,-0.0978937447071075
4406,2000000.0,5.0,0.971481204032898,0.0038606114685535,-0.0970847532153129
4406,2000000.0,5.5,1.022223711013794,0.0041272896341979,-0.0964577496051788
4406,2000000.0,6.0,1.068942666053772,0.0047381417825818,-0.0949624329805374
4406,2000000.0,6.5,1.1182762384414673,0.005085808224976,-0.0941646844148635
4406,2000000.0,7.0,1.1657503843307495,0.0055668479762971,-0.0930939242243766
4406,2000000.0,7.5,1.2021571397781372,0.0071016862057149,-0.0899118706583976
4406,2000000.0,8.0,1.233582854270935,0.009471277706325,-0.0860111862421035
4406,2000000.0,8.5,1.274621844291687,0.0107198413461446,-0.0839915052056312
4406,2000000.0,9.0,1.3137102127075195,0.0121519258245825,-0.0817450582981109
4406,2000000.0,9.5,1.3507670164108276,0.0136880772188305,-0.0792937353253364
4406,2000000.0,10.0,1.3872779607772827,0.0149311423301696,-0.0769137442111969
4406,2000000.0,10.5,1.4208290576934814,0.0161970034241676,-0.0742028579115867
4406,2000000.0,11.0,1.4315226078033447,0.0198240056633949,-0.0681096911430358
4406,2000000.0,11.5,1.3997560739517212,0.0265577528625726,-0.0569370239973068
4406,2000000.0,12.0,1.3596484661102295,0.0341718532145023,-0.0482340417802333
4406,2000000.0,12.5,1.3157775402069092,0.0435989797115325,-0.0430532731115818
4406,2000000.0,13.0,1.2710659503936768,0.0553888790309429,-0.0416296459734439
4406,2000000.0,13.5,1.2276198863983154,0.0691443681716919,-0.0436835922300815
4406,2000000.0,14.0,1.1842294931411743,0.0845130234956741,-0.0484350472688674
4406,2000000.0,14.5,1.1396009922027588,0.1009402424097061,-0.0548528805375099
4408,2000000.0,-9.5,-0.5487058758735657,0.037243939936161,-0.0916616693139076
4408,2000000.0,-9.0,-0.4860381782054901,0.0449960827827453,-0.0847749635577201
4408,2000000.0,-8.5,-0.4609682261943817,0.0137565582990646,-0.106435403227806
4408,2000000.0,-8.0,-0.4103773236274719,0.0118290865793824,-0.1062377989292144
4408,2000000.0,-7.5,-0.3583417534828186,0.0108673069626092,-0.105743259191513
4408,2000000.0,-7.0,-0.3049212098121643,0.0099547691643238,-0.1054736971855163
4408,2000000.0,-6.5,-0.2507106959819793,0.0091810310259461,-0.1052626147866249
4408,2000000.0,-6.0,-0.1962231695652008,0.0083805620670318,-0.1050766482949256
4408,2000000.0,-5.5,-0.1411897093057632,0.0077717024832963,-0.1049688979983329
4408,2000000.0,-5.0,-0.0856360271573066,0.0073908171616494,-0.1048737317323684
4408,2000000.0,-4.5,-0.029993999749422,0.0068622101098299,-0.1047914549708366
4408,2000000.0,-4.0,0.0258374195545911,0.0066094868816435,-0.1047291830182075
4408,2000000.0,-3.5,0.0816618278622627,0.0063191438093781,-0.1046613901853561
4408,2000000.0,-3.0,0.1375721246004104,0.0061214119195938,-0.1046027541160583
4408,2000000.0,-2.5,0.1935199648141861,0.0059631988406181,-0.1045849472284317
4408,2000000.0,-2.0,0.2493819147348404,0.0058587277308106,-0.1045610681176185
4408,2000000.0,-1.5,0.30513396859169,0.0057583823800086,-0.104561299085617
4408,2000000.0,-1.0,0.3608028292655945,0.0056873247958719,-0.1045770123600959
4408,2000000.0,-0.5,0.4163602888584137,0.0056421402841806,-0.104603886604309
4408,2000000.0,0.0,0.4719400703907013,0.0055919010192155,-0.1046747341752052
4408,2000000.0,0.5,0.5273757576942444,0.0054819667711853,-0.1047981828451156
4408,2000000.0,1.0,0.5810967683792114,0.0048177512362599,-0.1048750132322311
4408,2000000.0,1.5,0.634165346622467,0.0044934558682143,-0.1041287705302238
4408,2000000.0,2.0,0.6896845102310181,0.0047056549228727,-0.1041094958782196
4408,2000000.0,2.5,0.7452309131622314,0.0049096825532615,-0.1041082441806793
4408,2000000.0,3.0,0.800277054309845,0.0051600062288343,-0.1040387526154518
4408,2000000.0,3.5,0.854091227054596,0.0055347448214888,-0.1037901565432548
4408,2000000.0,4.5,0.9589842557907104,0.0065706358291208,-0.1029343008995056
4408,2000000.0,5.0,1.004908323287964,0.0078449193388223,-0.1015786752104759
4408,2000000.0,5.5,1.0499123334884644,0.0092281503602862,-0.1000735014677047
4408,2000000.0,6.0,1.099112629890442,0.0100529380142688,-0.0991576537489891
4408,2000000.0,6.5,1.14930260181427,0.0107068223878741,-0.098393976688385
4408,2000000.0,7.0,1.1993470191955566,0.0113310106098651,-0.097604252398014
4408,2000000.0,7.5,1.2485955953598022,0.0119980908930301,-0.096683382987976
4408,2000000.0,8.0,1.2954285144805908,0.0128791984170675,-0.0953641459345817
4408,2000000.0,8.5,1.343642234802246,0.0135192368179559,-0.0943668633699417
4408,2000000.0,9.0,1.3897016048431396,0.0143168568611145,-0.0930382907390594
4408,2000000.0,9.5,1.429698824882507,0.015647180378437,-0.0906517207622528
4408,2000000.0,10.0,1.4726513624191284,0.0165454484522342,-0.088882066309452
4408,2000000.0,10.5,1.5134074687957764,0.0175260957330465,-0.0868176221847534
4408,2000000.0,11.0,1.5514674186706543,0.018599385395646,-0.0843849331140518
4408,2000000.0,11.5,1.5799423456192017,0.0201431792229414,-0.0803934559226036
4408,2000000.0,12.0,1.5889644622802734,0.0225675068795681,-0.0734336152672767
4408,2000000.0,12.5,1.6122106313705444,0.0241716895252466,-0.069306880235672
4408,2000000.0,13.0,1.6306232213974,0.0262436997145414,-0.0650608837604522
4408,2000000.0,13.5,1.644553542137146,0.0288445055484771,-0.0609451197087764
4408,2000000.0,14.0,1.6545246839523315,0.0320157036185264,-0.0572179369628429
4408,2000000.0,14.5,1.6608788967132568,0.0358152240514755,-0.0540797226130962
4410,500000.0,-9.0,-0.3579409122467041,0.0936745852231979,-0.038341648876667
4410,500000.0,-8.5,-0.3731758892536163,0.0895358696579933,-0.0351123847067356
4410,500000.0,-8.0,-0.3728072345256805,0.0777827575802803,-0.0491842962801456
4410,500000.0,-7.5,-0.3408939838409424,0.0512502826750278,-0.0830492675304412
4410,500000.0,-7.0,-0.3080371618270874,0.0186166353523731,-0.1053745225071907
4410,500000.0,-6.5,-0.2474878877401352,0.0157897938042879,-0.1070529595017433
4410,500000.0,-6.0,-0.1821331828832626,0.0142376227304339,-0.1094700768589973
4410,500000.0,-5.5,-0.1276456862688064,0.012798354960978,-0.1091715693473815
4410,500000.0,-5.0,-0.0725033804774284,0.0118398685008287,-0.1089667379856109
4410,500000.0,-4.5,-0.0179855376482009,0.0108608873561024,-0.1085356771945953
4410,500000.0,-4.0,0.0365074425935745,0.0101025663316249,-0.1080082282423973
4410,500000.0,-3.5,0.0911539196968078,0.0095073683187365,-0.1075066477060318
4410,500000.0,-3.0,0.146092414855957,0.0090496130287647,-0.1070526540279388
4410,500000.0,-2.5,0.2011960744857788,0.0086415475234389,-0.1066698059439659
4410,500000.0,-2.0,0.2559329271316528,0.0082955090329051,-0.1063156723976135
4410,500000.0,-1.5,0.310732901096344,0.0080203227698802,-0.1059788316488266
4410,500000.0,-1.0,0.3652140200138092,0.0077438405714929,-0.1056722402572631
4410,500000.0,-0.5,0.4181436896324157,0.0071625588461756,-0.1052972003817558
4410,500000.0,0.0,0.4741948843002319,0.0061072641983628,-0.1046287566423416
4410,500000.0,0.5,0.5290719866752625,0.0063128555193543,-0.10429697483778
4410,500000.0,1.0,0.5824318528175354,0.0065574240870773,-0.1036633551120758
4410,500000.0,1.5,0.6357641816139221,0.0068324930034577,-0.1030648648738861
4410,500000.0,2.0,0.6891090869903564,0.0071299807168543,-0.1025081351399421
4410,500000.0,2.5,0.7427646517753601,0.0074194492772221,-0.1020498946309089
4410,500000.0,3.0,0.7960873246192932,0.0077567426487803,-0.1015537828207016
4410,500000.0,3.5,0.8498099446296692,0.0080569852143526,-0.1011592745780944
4410,500000.0,4.0,0.9031004309654236,0.0083897793665528,-0.1007000654935836
4410,500000.0,4.5,0.9556886553764344,0.0087591642513871,-0.1001252382993698
4410,500000.0,5.0,1.0070122480392456,0.0091417068615555,-0.0993247851729393
4410,500000.0,5.5,1.0584121942520142,0.009533648379147,-0.0985767468810081
4410,500000.0,6.0,1.1089450120925903,0.0099819730967283,-0.0977073013782501
4410,500000.0,6.5,1.1575665473937988,0.0105554657056927,-0.0965584889054298
4410,500000.0,7.0,1.200260043144226,0.0116225583478808,-0.0945647358894348
4410,500000.0,7.5,1.233440399169922,0.0135430758818984,-0.0913055837154388
4410,500000.0,8.0,1.262877345085144,0.0156930852681398,-0.0875232443213462
4410,500000.0,8.5,1.2958269119262695,0.0173623152077198,-0.0841182544827461
4410,500000.0,9.0,1.328476905822754,0.0188548229634761,-0.0806071683764457
4410,500000.0,9.5,1.351903200149536,0.020559974014759,-0.0756301879882812
4410,500000.0,10.0,1.3796372413635254,0.0220130458474159,-0.0716625601053237
4410,500000.0,10.5,1.3929319381713867,0.0244834925979375,-0.0661734715104103
4410,500000.0,11.0,1.413991928100586,0.0265833213925361,-0.0622784383594989
4410,500000.0,11.5,1.423766851425171,0.0297004021704196,-0.0578854605555534
4410,500000.0,12.0,1.432858943939209,0.0331878364086151,-0.0540692061185836
4410,500000.0,12.5,1.4445091485977173,0.0367078371345996,-0.0511593669652938
4410,500000.0,13.0,1.453168511390686,0.0407259836792945,-0.0487411320209503
4410,500000.0,13.5,1.4527475833892822,0.0458480529487133,-0.0462840609252452
4410,500000.0,14.0,1.453532338142395,0.0510977655649185,-0.0442360825836658
4410,500000.0,14.5,1.4580481052398682,0.0562453977763652,-0.0432702600955963
4410,1000000.0,-10.0,-0.6379894018173218,0.0228960085660219,-0.0986108556389808
4410,1000000.0,-9.5,-0.5763137340545654,0.020070631057024,-0.1024796143174171
4410,1000000.0,-9.0,-0.5154275894165039,0.0162435490638017,-0.1065001487731933
4410,1000000.0,-8.5,-0.4594303667545318,0.0149477524682879,-0.1073246300220489
4410,1000000.0,-8.0,-0.4008322954177856,0.0136850737035274,-0.1084095612168312
4410,1000000.0,-7.5,-0.3482123911380768,0.0123782791197299,-0.1080023869872093
4410,1000000.0,-7.0,-0.2966678440570831,0.0114133385941386,-0.1073408052325248
4410,1000000.0,-6.5,-0.2429788559675216,0.0107135903090238,-0.1068939641118049
4410,1000000.0,-6.0,-0.1895048916339874,0.0097660422325134,-0.1064938306808471
4410,1000000.0,-5.5,-0.1345919370651245,0.0093146916478872,-0.1061915904283523
4410,1000000.0,-5.0,-0.0798474848270416,0.0086867632344365,-0.1059102565050125
4410,1000000.0,-4.5,-0.0244973041117191,0.0082448292523622,-0.1056711077690124
4410,1000000.0,-4.0,0.0311090815812349,0.0079615386202931,-0.1054719910025596
4410,1000000.0,-3.0,0.1422775387763977,0.0073058609850704,-0.1051258444786071
4410,1000000.0,-2.5,0.1978000551462173,0.0071165231056511,-0.104945532977581
4410,1000000.0,-2.0,0.2533949315547943,0.0069245663471519,-0.104838915169239
4410,1000000.0,-1.5,0.3087437450885772,0.0067895660176873,-0.1046979650855064
4410,1000000.0,-1.0,0.3639236688613891,0.006688923574984,-0.104552112519741
4410,1000000.0,-0.5,0.4189006686210632,0.006585952360183,-0.1044193282723426
4410,1000000.0,0.5,0.5239529609680176,0.0056009925901889,-0.1035145297646522
4410,1000000.0,1.0,0.5825307965278625,0.005374020896852,-0.1036995574831962
4410,1000000.0,1.5,0.63705974817276,0.0056073833256959,-0.1034002006053924
4410,1000000.0,2.5,0.7463315725326538,0.0060934321954846,-0.1029106080532074
4410,1000000.0,3.0,0.8009799718856812,0.006342152133584,-0.1026973128318786
4410,1000000.0,3.5,0.855374276638031,0.0066099618561565,-0.1024562790989875
4410,1000000.0,4.0,0.9096444249153136,0.006881286855787,-0.1022096052765846
4410,1000000.0,4.5,0.962841272354126,0.007227839436382,-0.1017980352044105
4410,1000000.0,5.0,1.016068458557129,0.0075694932602345,-0.1014128103852272
4410,1000000.0,5.5,1.0683674812316897,0.0079824058338999,-0.1008970588445663
4410,1000000.0,6.0,1.1175992488861084,0.0086575485765933,-0.0999249368906021
4410,1000000.0,6.5,1.1621050834655762,0.0097571089863777,-0.0982695817947387
4410,1000000.0,7.0,1.201149344444275,0.011329336091876,-0.0958307981491088
4410,1000000.0,7.5,1.2406870126724243,0.0127682387828826,-0.0934533700346946
4410,1000000.0,8.0,1.2827807664871216,0.0138797163963317,-0.0914318785071373
4410,1000000.0,8.5,1.3243520259857178,0.0149383004754781,-0.0893105790019035
4410,1000000.0,9.0,1.3646076917648315,0.015994768589735,-0.086976982653141
4410,1000000.0,9.5,1.4047352075576782,0.0169320665299892,-0.0846773833036422
4410,1000000.0,10.0,1.4385857582092283,0.0180700048804283,-0.0813124477863311
4410,1000000.0,10.5,1.4672096967697144,0.0193344429135322,-0.0772030279040336
4410,1000000.0,11.0,1.4920343160629272,0.020877156406641,-0.0728204771876335
4410,1000000.0,11.5,1.5178903341293335,0.0224168058484792,-0.0690103620290756
4410,1000000.0,12.0,1.534595608711243,0.0246755611151456,-0.0645200014114379
4410,1000000.0,12.5,1.5508564710617063,0.0271522011607885,-0.0605739988386631
4410,1000000.0,13.0,1.5683211088180542,0.0297365747392177,-0.0573483556509017
4410,1000000.0,13.5,1.5821110010147097,0.032825794070959,-0.0544219501316547
4410,1000000.0,14.0,1.5889348983764648,0.0368020385503768,-0.0517439171671867
4410,1000000.0,14.5,1.5752878189086914,0.0432151854038238,-0.0490675419569015
4410,2000000.0,-10.0,-0.6261654496192932,0.0134668499231338,-0.1067625060677528
4410,2000000.0,-9.5,-0.5743957161903381,0.0122543098405003,-0.1065455749630928
4410,2000000.0,-9.0,-0.5242127776145935,0.0111093800514936,-0.1058034896850586
4410,2000000.0,-8.5,-0.4720200598239898,0.0104641215875744,-0.1051512509584426
4410,2000000.0,-8.0,-0.4179424047470093,0.0098910816013813,-0.1048761382699012
4410,2000000.0,-7.5,-0.3634421825408935,0.0092215258628129,-0.1047106608748436
4410,2000000.0,-7.0,-0.3085635602474212,0.0086254710331559,-0.1045779585838317
4410,2000000.0,-6.5,-0.2529402077198028,0.0082818167284131,-0.1044901236891746
4410,2000000.0,-6.0,-0.1974773854017257,0.0077712889760732,-0.1043898910284042
4410,2000000.0,-5.5,-0.1414667516946792,0.0074766059406101,-0.104348324239254
4410,2000000.0,-5.0,-0.0856135487556457,0.0071400040760636,-0.1042722463607788
4410,2000000.0,-4.5,-0.0293956622481346,0.0069053629413247,-0.1042507067322731
4410,2000000.0,-4.0,0.0269027650356292,0.0067114387638866,-0.1042516455054283
4410,2000000.0,-3.5,0.0830150991678237,0.0065313503146171,-0.1042192131280899
4410,2000000.0,-3.0,0.139238566160202,0.0063654198311269,-0.1042210161685943
4410,2000000.0,-2.5,0.1954089701175689,0.0062430715188384,-0.1042341738939285
4410,2000000.0,-2.0,0.2514876127243042,0.0061540007591247,-0.1042449250817298
4410,2000000.0,-1.5,0.3074931204319,0.0060906731523573,-0.1042642295360565
4410,2000000.0,-1.0,0.363440990447998,0.0060495496727526,-0.104294054210186
4410,2000000.0,0.0,0.475269079208374,0.0059800017625093,-0.1044248268008232
4410,2000000.0,0.5,0.5310811996459961,0.0059114582836627,-0.1045316308736801
4410,2000000.0,1.0,0.5857084393501282,0.0055169588886201,-0.1046453267335891
4410,2000000.0,1.5,0.634905219078064,0.0049270708113908,-0.1032076627016067
4410,2000000.0,2.0,0.6959328055381775,0.0049886819906532,-0.1042395830154419
4410,2000000.0,2.5,0.751567006111145,0.0051831095479428,-0.1042052581906318
4410,2000000.0,3.0,0.8070811033248901,0.0053882454521954,-0.1041671633720398
4410,2000000.0,3.5,0.8622126579284668,0.0056247818283736,-0.1040813103318214
4410,2000000.0,4.0,0.9166219234466552,0.0059202006086707,-0.1038931906223297
4410,2000000.0,4.5,0.9705233573913574,0.0062556765042245,-0.1036401391029357
4410,2000000.0,5.0,1.022884964942932,0.0067237322218716,-0.1031571626663208
4410,2000000.0,5.5,1.072540044784546,0.0074351453222334,-0.1022663563489914
4410,2000000.0,6.0,1.118868350982666,0.0084490813314914,-0.1008796542882919
4410,2000000.0,6.5,1.1631170511245728,0.0096322512254118,-0.0991794690489769
4410,2000000.0,7.0,1.208432674407959,0.0106574967503547,-0.0976405888795852
4410,2000000.0,7.5,1.2553906440734863,0.0114646963775157,-0.0963611751794815
4410,2000000.0,8.0,1.3024373054504397,0.0122015019878745,-0.0951024442911148
4410,2000000.0,8.5,1.3490405082702637,0.0129124587401747,-0.0937853679060936
4410,2000000.0,9.0,1.394439458847046,0.0136547768488526,-0.0922903195023536
4410,2000000.0,9.5,1.4377020597457886,0.0144893610849976,-0.0904603451490402
4410,2000000.0,10.0,1.4806088209152222,0.0152527000755071,-0.0886204838752746
4410,2000000.0,10.5,1.5191371440887451,0.0162284653633832,-0.086064301431179
4410,2000000.0,11.0,1.555103421211243,0.0170756932348012,-0.0830527693033218
4410,2000000.0,11.5,1.5833065509796145,0.0182599611580371,-0.0788522213697433
4410,2000000.0,12.0,1.6112828254699707,0.0195080079138278,-0.0749393180012703
4410,2000000.0,12.5,1.6388441324234009,0.0208344645798206,-0.0713117942214012
4410,2000000.0,13.0,1.662963628768921,0.0224630236625671,-0.0675837621092796
4410,2000000.0,13.5,1.6803197860717771,0.0246835779398679,-0.063480406999588
4410,2000000.0,14.0,1.6936984062194824,0.0273885633796453,-0.059554323554039
4410,2000000.0,14.5,1.711992621421814,0.0298952646553516,-0.0566896758973598
4412,500000.0,-10.0,-0.5081119537353516,0.0743321776390075,-0.0500754974782466
4412,500000.0,-9.5,-0.4902253746986389,0.0701629668474197,-0.0545576736330986
4412,500000.0,-9.0,-0.3947212100028991,0.079837329685688,-0.0507772341370582
4412,500000.0,-8.0,-0.4145683050155639,0.0172218885272741,-0.106022223830223
4412,500000.0,-7.5,-0.3469168841838836,0.0159355737268924,-0.108768843114376
4412,500000.0,-7.0,-0.2920762002468109,0.014507764019072,-0.1088773682713508
4412,500000.0,-6.5,-0.2351654022932052,0.0136242071166634,-0.1090010777115821
4412,500000.0,-6.0,-0.1802669763565063,0.0125698698684573,-0.1088395789265632
4412,500000.0,-5.5,-0.1276258081197738,0.0116940727457404,-0.1080803200602531
4412,500000.0,-5.0,-0.0736345052719116,0.011042664758861,-0.1075014621019363
4412,500000.0,-4.5,-0.0191339366137981,0.0104713523760437,-0.1070042327046394
4412,500000.0,-4.0,0.0356059223413467,0.0099388575181365,-0.1065810173749923
4412,500000.0,-3.5,0.0906987488269805,0.009524636901915,-0.1061989516019821
4412,500000.0,-3.0,0.1456074863672256,0.0091571602970361,-0.1058278232812881
4412,500000.0,-2.5,0.2005380541086197,0.0088561372831463,-0.1054723411798477
4412,500000.0,-2.0,0.2554999589920044,0.0086254738271236,-0.1051283478736877
4412,500000.0,-1.5,0.3101490139961242,0.0084040546789765,-0.1047950163483619
4412,500000.0,-1.0,0.3644289672374725,0.0082176122814416,-0.1044070422649383
4412,500000.0,-0.5,0.4173677861690521,0.0078095844946801,-0.1039492264389991
4412,500000.0,0.0,0.4644747972488403,0.0070740883238613,-0.1020231023430824
4412,500000.0,0.5,0.5342957377433777,0.0068877572193741,-0.1041345968842506
4412,500000.0,1.0,0.5896901488304138,0.0071132648736238,-0.1040289103984832
4412,500000.0,1.5,0.6413533091545105,0.007384171243757,-0.1031043156981468
4412,500000.0,2.0,0.6938038468360901,0.0076497076079249,-0.1023641526699066
4412,500000.0,2.5,0.7464682459831238,0.007942883297801,-0.1016921624541282
4412,500000.0,3.0,0.7993468046188354,0.0082484716549515,-0.1010887175798416
4412,500000.0,3.5,0.852353036403656,0.0085589159280061,-0.1005340814590454
4412,500000.0,4.0,0.905326008796692,0.0088740773499012,-0.0999945998191833
4412,500000.0,4.5,0.9580291509628296,0.0091997804120182,-0.0994237065315246
4412,500000.0,5.0,1.0101280212402344,0.0095469690859317,-0.0987586677074432
4412,500000.0,5.5,1.0614320039749146,0.009898591786623,-0.0979619026184082
4412,500000.0,6.0,1.1121515035629272,0.0102502536028623,-0.0970791801810264
4412,500000.0,6.5,1.16131329536438,0.010698914527893,-0.0959561616182327
4412,500000.0,7.0,1.210223913192749,0.0111345127224922,-0.0948197767138481
4412,500000.0,7.5,1.2558033466339111,0.0117649929597973,-0.0931662023067474
4412,500000.0,8.0,1.2971471548080444,0.0126551426947116,-0.0908879786729812
4412,500000.0,8.5,1.3321399688720703,0.0139288511127233,-0.0876931846141815
4412,500000.0,9.0,1.3593850135803225,0.0155691187828779,-0.0833523496985435
4412,500000.0,9.5,1.3791285753250122,0.0173903591930866,-0.0778467878699302
4412,500000.0,10.0,1.3988654613494873,0.0192876905202865,-0.0727386176586151
4412,500000.0,10.5,1.4186094999313354,0.0212618149816989,-0.0680469796061515
4412,500000.0,11.0,1.4383643865585327,0.0233420561999082,-0.0638037398457527
4412,500000.0,11.5,1.4555202722549438,0.0257420912384986,-0.0597766265273094
4412,500000.0,12.0,1.4677774906158447,0.0286973360925912,-0.0558860786259174
4412,500000.0,12.5,1.4817429780960083,0.0317523293197155,-0.0527877248823642
4412,500000.0,13.0,1.4876329898834229,0.0357633829116821,-0.049783356487751
4412,500000.0,13.5,1.496590256690979,0.0397732444107532,-0.0476650893688201
4412,500000.0,14.0,1.490577220916748,0.045562345534563,-0.0456404499709606
4412,500000.0,14.5,1.4959352016448977,0.0505398400127887,-0.044593583792448
4412,1000000.0,-10.0,-0.6210855841636658,0.015719961374998,-0.1075186505913734
4412,1000000.0,-9.5,-0.561178982257843,0.0146434400230646,-0.1089564561843872
4412,1000000.0,-9.0,-0.5114977359771729,0.0133662708103656,-0.1082465723156929
4412,1000000.0,-8.5,-0.4596553146839142,0.0126190464943647,-0.1075511053204536
4412,1000000.0,-8.0,-0.406940758228302,0.0119702601805329,-0.1068811863660812
4412,1000000.0,-7.5,-0.3547332286834717,0.0110400896519422,-0.1063281148672103
4412,1000000.0,-7.0,-0.3002484142780304,0.0105518652126193,-0.1059726998209953
4412,1000000.0,-6.5,-0.2461971193552017,0.0098941558972001,-0.1056466624140739
4412,1000000.0,-6.0,-0.1912204623222351,0.0094049926847219,-0.1053704544901847
4412,1000000.0,-5.5,-0.1357874274253845,0.0090249571949243,-0.1051712110638618
4412,1000000.0,-5.0,-0.0803778246045112,0.0086117265745997,-0.1049738377332687
4412,1000000.0,-4.5,-0.0248181372880935,0.0082880891859531,-0.1047744005918502
4412,1000000.0,-4.0,0.0310062300413846,0.0080120144411921,-0.1046307981014251
4412,1000000.0,-3.5,0.0868124067783355,0.0077700922265648,-0.1044874489307403
4412,1000000.0,-3.0,0.1423635184764862,0.0075652664527297,-0.1043131723999977
4412,1000000.0,-2.5,0.1980523020029068,0.0073980796150863,-0.1041803881525993
4412,1000000.0,-2.0,0.2534040808677673,0.007278801407665,-0.103995107114315
4412,1000000.0,-1.0,0.3640894889831543,0.0071079675108194,-0.1036958396434784
4412,1000000.0,-0.5,0.4190981090068817,0.0070339506492018,-0.1035358011722564
4412,1000000.0,0.0,0.4738965034484863,0.0068908012472093,-0.1034116372466087
4412,1000000.0,0.5,0.5262366533279419,0.0064221415668725,-0.1029817387461662
4412,1000000.0,1.0,0.57322096824646,0.0059420526959002,-0.1007881984114646
4412,1000000.0,1.5,0.6444196701049805,0.0060333688743412,-0.1038851514458656
4412,1000000.0,2.0,0.697506844997406,0.0062641422264277,-0.1032770872116088
4412,1000000.0,2.5,0.7512018084526062,0.006495245732367,-0.1028123870491981
4412,1000000.0,3.0,0.8052840828895569,0.006723993923515,-0.1024446412920951
4412,1000000.0,3.5,0.8595303297042847,0.0069544538855552,-0.1021295934915542
4412,1000000.0,4.0,0.9136846661567688,0.0071963504888117,-0.1018193140625953
4412,1000000.0,4.5,0.96747225522995,0.0074618249200284,-0.1014643013477325
4412,1000000.0,5.0,1.0203698873519895,0.0077811735682189,-0.1009752601385116
4412,1000000.0,5.5,1.0734310150146484,0.008085056208074,-0.1005380600690841
4412,1000000.0,6.0,1.124912142753601,0.0084893787279725,-0.0998553857207298
